ID	logFC	logCPM	F	PValue	FDR
uc008esl.1|Spry4	-1.15058354454017	4.23355447172928	8.95688770653898	0.00746136581950321	0.0117772037910931
uc007ahs.2|Prex2	-0.402737264475732	7.96324563113514	8.63972572906931	0.00746238061467868	0.0117772037910931
uc009qcp.2|Hacd3	-0.337735803587546	5.84741717727844	8.6313283652	0.00748716085610759	0.0118147052105829
uc007gab.2|Ptbp1	0.373312823259181	6.12601564715911	8.62977101358012	0.00749176650074563	0.0118203653396997
uc007nck.2|Pqlc3	-0.832827702176279	3.47446819039071	8.63759764995155	0.00751103416931338	0.0118491542442615
uc009jjp.1|Smg1	0.325645295596659	7.14549826273966	8.61975831073107	0.0075214523793631	0.0118639766119834
uc009nun.2|Cdk10	0.362136814273582	4.38781824705411	8.61731487907397	0.0075287163989739	0.0118738203584741
uc008oei.1|Vapb	-0.27896516385258	8.03657952783669	8.61580900706493	0.00753319702404092	0.011878268139929
uc009cqk.2|Nat8f1	0.762571144696276	1.47236847716371	8.61567899390698	0.00753358400773402	0.011878268139929
uc009rvr.1|Epm2aip1	-0.358353490091866	6.16055729330299	8.60207347321698	0.00757420227505979	0.011940688722489
uc009bbv.2|Wasl	0.254820158245337	6.31887946254652	8.60024995912939	0.00757966457563071	0.0119476766840162
uc008egh.1|Zfp397	-0.304302652488603	5.65999451801156	8.58446382619759	0.007627133693703	0.0120201773008499
uc009fpe.1|Zfp93	-0.795328351860444	2.24956822798334	8.58426580325068	0.00762773123038507	0.0120201773008499
uc007iuf.1|D930048N14Rik	0.549879262250407	3.67408779000595	8.58087304410529	0.00763797694946802	0.0120346885584842
uc007hyy.1|Nacad	0.980579126348933	1.8703012702154	8.57682152170548	0.00765023194899427	0.0120523613447631
uc008acj.1|AK160668	0.629285289569811	3.49648709735018	8.56018042505193	0.00770079578072445	0.0121303738044727
uc012gde.2|Sorbs2	1.14837260607072	0.673945247787502	8.55040672474286	0.00773066488446862	0.0121757709589371
uc007ymu.1|Prodh	0.457155479337545	6.32527180580391	8.56996891562584	0.00773779464764416	0.0121853462671845
uc008eru.1|Pcdh1	1.20930446148529	2.68650366390687	8.70091562047529	0.00774143348090292	0.0121894222661035
uc009mes.2|B3gnt3	1.41998241032497	0.948154131293524	8.54344733900179	0.00775201115573238	0.0122044213622745
uc008dup.2|Socs5	-0.407869173639985	6.24631171729811	8.53900083381204	0.00776568380466875	0.0122242883171309
uc009iyy.1|mFLJ00251	0.416467781510113	3.48250913112268	8.53671932091368	0.00777270960176588	0.0122336882134142
uc008mdz.2|Gabpb1	0.359236053261016	3.6952860365827	8.53193515731665	0.00778746496140615	0.0122552496876706
uc009ooj.1|Zfp810	0.500896602265388	4.48359654936393	8.53126176025713	0.00778954433865714	0.012256859636756
uc009dbs.1|Gpr27	1.99264922804366	-0.365966645166435	8.52212060878921	0.00781783191081489	0.0122997021913471
uc007crc.3|Prelp	-0.761696221709927	8.64932519048974	8.78379999210365	0.00784512160472458	0.0123409633920308
uc007ali.2|Tmem14a	0.677037319092919	3.04972187548549	8.51141923104546	0.00785109175636641	0.0123472653869065
uc007qpt.2|Hk3	1.52186078717813	0.580433056046121	8.51136649157767	0.00785125605658849	0.0123472653869065
uc008hxy.2|Vti1a	-0.268079597935555	5.34735827680771	8.50394657967426	0.00787440930198506	0.0123819990691059
uc008phd.1|Commd2	-0.479584112342952	3.7776397242716	8.50346334010035	0.0078759198237109	0.0123826859577071
uc007kqv.1|Ggnbp2	0.24198339181329	7.12009158494086	8.50312406563631	0.00787698052691855	0.0123826859577071
uc007duk.2|Akt3	0.9654044091335	2.38699640657289	8.50443311742966	0.00788835756000478	0.0123981757765881
uc009fpv.2|Irgq	0.532788722582744	7.10979216187479	8.62142470955561	0.00788957309475815	0.0123981757765881
uc009fep.2|Rps5	-0.378892497856407	7.07159792205955	8.49895112968635	0.00789003963925938	0.0123981757765881
uc007une.1|Bin3	0.43583442402109	3.42528923409762	8.48797633389706	0.00792449920629559	0.0124506383602773
uc007njn.1|Tspan13	1.53549987388996	3.21954444362168	8.84263835193672	0.00793987842420675	0.0124731125583632
uc008uxg.1|Hdac1	-0.404561832807717	3.80272945451477	8.46598428523408	0.00799405259627442	0.0125565171618481
uc008epu.1|Pcdhb9	1.46363235665735	0.0468030067520832	8.46435030429964	0.00799924714623328	0.0125629757224885
uc007ogr.2|Eif2b2	-0.506412615616972	3.95675006314466	8.45415560040133	0.00803174113017341	0.0126110727367776
uc012clq.1|Etohi1	-0.343677369740418	5.22048203050852	8.45406022551474	0.00803204580925505	0.0126110727367776
uc008ayn.1|Igfals	0.938102879389372	4.01182765321109	8.61582888794264	0.00804268115824397	0.0126260627085786
uc008abg.2|Dyrk1a	-0.271953515085227	6.69916219559093	8.44832854722514	0.00805037933355664	0.0126364382315013
uc008oyx.2|Dcun1d1	-0.289453342960163	5.12150427336576	8.44693786844489	0.00805483456066222	0.0126417212778796
uc009qyd.1|Cyb5r4	-0.32207305948891	5.61117490460511	8.4378141936575	0.00808413105608346	0.0126859849396452
uc007ckz.1|Ccnt2	0.334510807528763	5.75237866608897	8.43510262914973	0.00809286065500781	0.0126979664881752
uc007wxm.1|Tob2	-0.628769799372978	8.24524293813138	8.61306449473391	0.00809679250619053	0.012702417989363
uc009sni.2|Hdac6	0.276743177202685	5.07139022388941	8.42732055837134	0.00811797204712728	0.0127339231665294
uc009lct.1|Vps36	-0.327253538568139	5.27346232390046	8.42503039772062	0.00812537836630785	0.0127438179486713
uc009adm.2|Agfg2	0.465627835212442	5.52397868981087	8.41372867018482	0.00817514556853395	0.012820139752899
uc007ndp.2|Cpsf3	-0.373696005661433	5.48504050835349	8.40876412646242	0.00817819815561484	0.0128218038799629
uc009omo.1|Dock6	0.584676064441841	4.71196723982565	8.47082464233051	0.00817841683319877	0.0128218038799629
uc007qgz.1|Mylip	0.874636533893391	4.09492880462941	8.5849095187768	0.00818471154155398	0.0128299389376724
uc009lql.2|Casp3	-0.376516622537084	4.84824390834823	8.4048625132016	0.00819092373967417	0.0128379424762177
uc007dfp.1|AK181631	-0.757847656968755	2.27972086862124	8.39760595662774	0.0082146500433491	0.0128733906608562
uc008nka.2|Ahcy	-0.598541240351089	3.04637331689167	8.39454242652021	0.00822468943767441	0.0128873830581143
uc007dwg.1|Itpkb	0.65831053581297	5.02350577824637	8.53868612449741	0.00823043449545726	0.0128946437281651
uc007xbc.2|Ttll1	-0.775954566925907	2.88811659683835	8.38295071740889	0.00826279899716935	0.0129436015612469
uc008szm.1|Ptgr1	0.813765655787842	2.15491094063458	8.38194885875128	0.00826610190408473	0.0129470275908606
uc009ubp.2|Taf9b	-0.686116163012003	3.27060604345945	8.36847479689207	0.00831066480113367	0.0130150686580583
uc012dmu.1|Extl1	-2.68058098563062	1.87467911780252	8.47072853586629	0.00833528136104027	0.0130518582499528
uc009gzq.1|Tsg101	-0.250906325971442	5.60434171566609	8.35841712844517	0.00834410147904429	0.0130639062827352
uc009quo.2|Slc17a5	-0.52029015096971	4.31429863371739	8.35592132202932	0.00835242175600288	0.0130750631669591
uc007zcz.1|Eaf2	-0.744300251358254	2.54291316088978	8.35560369797588	0.00835348127696871	0.0130750631669591
uc008hlv.1|Pik3ap1	1.51017129678811	2.60435476036887	8.5221647924269	0.00836608471185051	0.0130930241315891
