ID	logFC	FDR	Direction
uc008mod.1|Plcb4	0.5	0.25	down
uc008mod.1|Plcb4	0.5	0.05	down
uc007fyb.2|Syde1	0.5	0.25	up
uc007fyb.2|Syde1	0.5	0.05	up
uc007syb.1|Galnt15	0.5	0.05	up
uc007syb.1|Galnt15	0.5	0.25	up
uc007syb.1|Galnt15	1	0.05	up
uc007syb.1|Galnt15	1	0.25	up
uc007xba.2|Pacsin2	0.5	0.05	down
uc007xba.2|Pacsin2	0.5	0.25	down
uc007zbl.1|Pdia5	0.5	0.25	up
uc007zbl.1|Pdia5	0.5	0.05	up
uc009ttr.1|Zxda	0.5	0.05	up
uc009ttr.1|Zxda	0.5	0.25	up
uc008azj.1|Hn1l	1	0.25	up
uc008azj.1|Hn1l	1	0.05	up
uc008azj.1|Hn1l	0.5	0.25	up
uc008azj.1|Hn1l	0.5	0.05	up
uc009juj.2|Cd2bp2	1	0.25	up
uc009juj.2|Cd2bp2	1	0.05	up
uc009juj.2|Cd2bp2	0.5	0.05	up
uc009juj.2|Cd2bp2	0.5	0.25	up
uc008phs.2|Serp1	0.5	0.25	down
uc008phs.2|Serp1	0.5	0.05	down
uc008zah.2|1500011B03Rik	1	0.05	up
uc008zah.2|1500011B03Rik	1	0.25	up
uc008zah.2|1500011B03Rik	0.5	0.25	up
uc008zah.2|1500011B03Rik	0.5	0.05	up
uc007vtk.3|Fbxo32	0.5	0.05	up
uc007vtk.3|Fbxo32	0.5	0.25	up
uc007vtk.3|Fbxo32	1	0.25	up
uc007vtk.3|Fbxo32	1	0.05	up
uc008gbk.2|Bbs1	1	0.05	up
uc008gbk.2|Bbs1	1	0.25	up
uc008gbk.2|Bbs1	0.5	0.25	up
uc008gbk.2|Bbs1	0.5	0.05	up
uc009rxz.1|AK180240	0.5	0.05	down
uc009rxz.1|AK180240	0.5	0.25	down
uc007aka.2|Jph1	0.5	0.25	down
uc007aka.2|Jph1	0.5	0.05	down
uc007aka.2|Jph1	1	0.25	down
uc007aka.2|Jph1	1	0.05	down
uc007nju.1|Ankmy2	0.5	0.05	up
uc007nju.1|Ankmy2	0.5	0.25	up
uc011xin.1|Mum1	1	0.05	up
uc011xin.1|Mum1	1	0.25	up
uc011xin.1|Mum1	0.5	0.05	up
uc011xin.1|Mum1	0.5	0.25	up
uc008sbd.2|Otud6b	0.5	0.25	down
uc008sbd.2|Otud6b	0.5	0.05	down
uc008sbd.2|Otud6b	1	0.05	down
uc008sbd.2|Otud6b	1	0.25	down
uc007evq.2|Lama4	1	0.25	up
uc007evq.2|Lama4	1	0.05	up
uc007evq.2|Lama4	0.5	0.05	up
uc007evq.2|Lama4	0.5	0.25	up
uc009sdo.1|Deb1	1	0.25	down
uc009sdo.1|Deb1	1	0.05	down
uc009sdo.1|Deb1	0.5	0.05	down
uc009sdo.1|Deb1	0.5	0.25	down
uc009dam.3|Uba3	1	0.25	down
uc009dam.3|Uba3	1	0.05	down
uc009dam.3|Uba3	0.5	0.25	down
uc009dam.3|Uba3	0.5	0.05	down
uc007ejv.1|Epm2a	1	0.05	up
uc007ejv.1|Epm2a	1	0.25	up
uc007ejv.1|Epm2a	0.5	0.05	up
uc007ejv.1|Epm2a	0.5	0.25	up
uc009oqh.2|Ncapd3	0.5	0.05	down
uc009oqh.2|Ncapd3	0.5	0.25	down
uc007ixx.2|Fnip1	1	0.25	down
uc007ixx.2|Fnip1	1	0.05	down
uc007ixx.2|Fnip1	0.5	0.05	down
uc007ixx.2|Fnip1	0.5	0.25	down
uc009mcx.1|Nr2f6	0.5	0.05	down
uc009mcx.1|Nr2f6	0.5	0.25	down
uc007nbj.2|Nbas	0.5	0.25	up
uc007nbj.2|Nbas	0.5	0.05	up
uc007qjv.2|Iars	0.5	0.05	down
uc007qjv.2|Iars	0.5	0.25	down
uc007puh.2|Hist1h4d	0.5	0.25	up
uc008icd.1|Prdx3	0.5	0.25	down
uc008icd.1|Prdx3	0.5	0.05	down
uc008icd.1|Prdx3	1	0.05	down
uc008icd.1|Prdx3	1	0.25	down
uc007ofo.2|Abcd4	0.5	0.25	down
uc007ofo.2|Abcd4	0.5	0.05	down
uc007mlt.3|Rhbdf2	0.5	0.25	up
uc007mlt.3|Rhbdf2	0.5	0.05	up
uc007mlt.3|Rhbdf2	1	0.05	up
uc007mlt.3|Rhbdf2	1	0.25	up
uc007puq.3|Hist1h1c	1	0.25	down
uc007puq.3|Hist1h1c	1	0.05	down
uc007puq.3|Hist1h1c	0.5	0.05	down
uc007puq.3|Hist1h1c	0.5	0.25	down
uc008gxo.2|Rfk	1	0.05	down
uc008gxo.2|Rfk	1	0.25	down
uc008gxo.2|Rfk	0.5	0.25	down
uc008gxo.2|Rfk	0.5	0.05	down
uc007ynl.2|Arvcf	0.5	0.25	up
uc007ynl.2|Arvcf	0.5	0.05	up
uc007ynl.2|Arvcf	1	0.05	up
uc007ynl.2|Arvcf	1	0.25	up
uc008sis.1|Nudt2	0.5	0.25	down
uc008sis.1|Nudt2	0.5	0.05	down
uc009scp.2|Eif1b	0.5	0.05	up
uc009scp.2|Eif1b	0.5	0.25	up
uc009scp.2|Eif1b	1	0.25	up
uc009scp.2|Eif1b	1	0.05	up
uc008bpp.2|D17Wsu92e	0.5	0.25	down
uc008bpp.2|D17Wsu92e	0.5	0.05	down
uc007ucb.2|Cenpj	0.5	0.05	up
uc007ucb.2|Cenpj	0.5	0.25	up
uc007ucb.2|Cenpj	1	0.25	up
uc007ucb.2|Cenpj	1	0.05	up
uc007bjd.2|Ikzf2	0.5	0.05	up
uc007bjd.2|Ikzf2	0.5	0.25	up
uc008gip.1|Rasgrp2	0.5	0.25	up
uc057axe.1|Igf1	1	0.25	up
uc057axe.1|Igf1	1	0.05	up
uc057axe.1|Igf1	0.5	0.25	up
uc057axe.1|Igf1	0.5	0.05	up
uc007kij.2|Tlcd1	0.5	0.05	down
uc007kij.2|Tlcd1	0.5	0.25	down
uc007kij.2|Tlcd1	1	0.05	down
uc007kij.2|Tlcd1	1	0.25	down
uc008jhj.1|Garnl3	0.5	0.25	down
uc008jhj.1|Garnl3	0.5	0.05	down
uc008jhj.1|Garnl3	1	0.25	down
uc008jhj.1|Garnl3	1	0.05	down
uc008rvg.1|Ptger3	0.5	0.05	down
uc008rvg.1|Ptger3	0.5	0.25	down
uc007wrl.1|Cdc42ep1	0.5	0.25	up
uc007wrl.1|Cdc42ep1	0.5	0.05	up
uc007wrl.1|Cdc42ep1	1	0.05	up
uc007wrl.1|Cdc42ep1	1	0.25	up
uc008nyi.2|Ncoa3	1	0.05	up
uc008nyi.2|Ncoa3	1	0.25	up
uc008nyi.2|Ncoa3	0.5	0.05	up
uc008nyi.2|Ncoa3	0.5	0.25	up
uc009axy.1|Ica1	1	0.25	down
uc009axy.1|Ica1	1	0.05	down
uc009axy.1|Ica1	0.5	0.05	down
uc009axy.1|Ica1	0.5	0.25	down
uc057and.1|Nudt7	0.5	0.05	down
uc057and.1|Nudt7	0.5	0.25	down
uc057and.1|Nudt7	1	0.25	down
uc057and.1|Nudt7	1	0.05	down
uc007fom.1|Tfam	0.5	0.05	down
uc007fom.1|Tfam	0.5	0.25	down
uc007oxp.2|Clmn	1	0.25	up
uc007oxp.2|Clmn	1	0.05	up
uc007oxp.2|Clmn	0.5	0.25	up
uc007oxp.2|Clmn	0.5	0.05	up
uc009ste.2|Ndufb11	0.5	0.25	down
uc009ste.2|Ndufb11	0.5	0.05	down
uc009ste.2|Ndufb11	1	0.25	down
uc009ste.2|Ndufb11	1	0.05	down
uc009mkm.2|Tecr	1	0.25	down
uc009mkm.2|Tecr	1	0.05	down
uc009mkm.2|Tecr	0.5	0.25	down
uc009mkm.2|Tecr	0.5	0.05	down
uc009jro.2|Tufm	1	0.05	down
uc009jro.2|Tufm	1	0.25	down
uc009jro.2|Tufm	0.5	0.25	down
uc009jro.2|Tufm	0.5	0.05	down
uc008xkj.1|9230114K14Rik	0.5	0.05	down
uc008xkj.1|9230114K14Rik	0.5	0.25	down
uc008xkj.1|9230114K14Rik	1	0.25	down
uc008xkj.1|9230114K14Rik	1	0.05	down
uc008ddk.1|Mllt1	1	0.25	down
uc008ddk.1|Mllt1	1	0.05	down
uc008ddk.1|Mllt1	0.5	0.25	down
uc008ddk.1|Mllt1	0.5	0.05	down
uc007mhx.2|Nup85	0.5	0.05	up
uc007mhx.2|Nup85	0.5	0.25	up
uc008zoq.2|Hcar1	0.5	0.05	up
uc008zoq.2|Hcar1	0.5	0.25	up
uc008zoq.2|Hcar1	1	0.25	up
uc008zoq.2|Hcar1	1	0.05	up
uc007vkl.1|Fam173b	0.5	0.25	down
uc007vkl.1|Fam173b	0.5	0.05	down
uc009mpo.1|Vps35	0.5	0.25	down
uc009mpo.1|Vps35	0.5	0.05	down
uc008dyl.1|9430020K01Rik	1	0.05	up
uc008dyl.1|9430020K01Rik	1	0.25	up
uc008dyl.1|9430020K01Rik	0.5	0.25	up
uc008dyl.1|9430020K01Rik	0.5	0.05	up
uc007wjj.2|Parp10	0.5	0.05	up
uc007wjj.2|Parp10	0.5	0.25	up
uc007kmy.1|Zfp830	1	0.05	up
uc007kmy.1|Zfp830	1	0.25	up
uc007kmy.1|Zfp830	0.5	0.05	up
uc007kmy.1|Zfp830	0.5	0.25	up
uc008sej.1|Manea	1	0.25	down
uc008sej.1|Manea	1	0.05	down
uc008sej.1|Manea	0.5	0.25	down
uc008sej.1|Manea	0.5	0.05	down
uc007cyn.1|Ivns1abp	0.5	0.25	up
uc007cyn.1|Ivns1abp	0.5	0.05	up
uc007cyn.1|Ivns1abp	1	0.05	up
uc007cyn.1|Ivns1abp	1	0.25	up
uc007eau.1|Ptpn14	1	0.05	up
uc007eau.1|Ptpn14	1	0.25	up
uc007eau.1|Ptpn14	0.5	0.05	up
uc007eau.1|Ptpn14	0.5	0.25	up
uc007hxp.3|Ykt6	0.5	0.05	down
uc007hxp.3|Ykt6	0.5	0.25	down
uc007nkf.1|Meox2	0.5	0.25	up
uc033hgc.1|Prob1	0.5	0.05	up
uc033hgc.1|Prob1	0.5	0.25	up
uc008znc.1|Tmem120b	0.5	0.05	down
uc008znc.1|Tmem120b	0.5	0.25	down
uc008znc.1|Tmem120b	1	0.25	down
uc008znc.1|Tmem120b	1	0.05	down
uc007umt.1|4930480K23Rik	0.5	0.25	down
uc007umt.1|4930480K23Rik	0.5	0.05	down
uc007mni.2|Tnrc6c	0.5	0.25	up
uc007mni.2|Tnrc6c	0.5	0.05	up
uc007mni.2|Tnrc6c	1	0.05	up
uc007mni.2|Tnrc6c	1	0.25	up
uc008fmd.1|Tubb6	1	0.25	down
uc008fmd.1|Tubb6	1	0.05	down
uc008fmd.1|Tubb6	0.5	0.25	down
uc008fmd.1|Tubb6	0.5	0.05	down
uc008gxp.3|Pcsk5	0.5	0.05	up
uc008gxp.3|Pcsk5	0.5	0.25	up
uc008gxp.3|Pcsk5	1	0.05	up
uc008gxp.3|Pcsk5	1	0.25	up
uc009btl.1|Zfp282	0.5	0.05	up
uc009btl.1|Zfp282	0.5	0.25	up
uc009btl.1|Zfp282	1	0.05	up
uc009btl.1|Zfp282	1	0.25	up
uc007eiu.1|Sash1	0.5	0.25	up
uc007eiu.1|Sash1	0.5	0.05	up
uc056zni.1|Hoxd8	0.5	0.05	up
uc056zni.1|Hoxd8	0.5	0.25	up
uc056zni.1|Hoxd8	1	0.05	up
uc056zni.1|Hoxd8	1	0.25	up
uc008hah.1|AB352356	0.5	0.05	down
uc008hah.1|AB352356	0.5	0.25	down
uc009lla.1|Mfhas1	0.5	0.25	up
uc009lla.1|Mfhas1	0.5	0.05	up
uc007nlh.1|Dock4	0.5	0.05	up
uc007nlh.1|Dock4	0.5	0.25	up
uc007tma.2|Tmem55b	0.5	0.25	down
uc007tma.2|Tmem55b	0.5	0.05	down
uc012afr.1|Mir568	0.5	0.05	down
uc012afr.1|Mir568	0.5	0.25	down
uc009lqo.2|Irf2	0.5	0.05	up
uc009lqo.2|Irf2	0.5	0.25	up
uc009lqo.2|Irf2	1	0.25	up
uc009lqo.2|Irf2	1	0.05	up
uc009eps.2|Cmas	0.5	0.05	up
uc009eps.2|Cmas	0.5	0.25	up
uc007cex.2|Fam174a	1	0.25	up
uc007cex.2|Fam174a	1	0.05	up
uc007cex.2|Fam174a	0.5	0.05	up
uc007cex.2|Fam174a	0.5	0.25	up
uc007yyr.2|Ubxn7	1	0.25	up
uc007yyr.2|Ubxn7	1	0.05	up
uc007yyr.2|Ubxn7	0.5	0.25	up
uc007yyr.2|Ubxn7	0.5	0.05	up
uc029xhf.1|BC095938	1	0.25	up
uc029xhf.1|BC095938	1	0.05	up
uc029xhf.1|BC095938	0.5	0.25	up
uc029xhf.1|BC095938	0.5	0.05	up
uc008tvn.2|Ak4	0.5	0.05	down
uc008tvn.2|Ak4	0.5	0.25	down
uc008tvn.2|Ak4	1	0.25	down
uc008tvn.2|Ak4	1	0.05	down
uc008wrt.2|Tmub1	0.5	0.25	down
uc008wrt.2|Tmub1	0.5	0.05	down
uc007lns.1|Ccr10	1	0.05	down
uc007lns.1|Ccr10	1	0.25	down
uc007lns.1|Ccr10	0.5	0.05	down
uc007lns.1|Ccr10	0.5	0.25	down
uc008ziq.3|Rpl6	0.5	0.05	down
uc008ziq.3|Rpl6	0.5	0.25	down
uc007ujg.2|Zfp395	0.5	0.05	up
uc007ujg.2|Zfp395	0.5	0.25	up
uc007ujg.2|Zfp395	1	0.05	up
uc007ujg.2|Zfp395	1	0.25	up
uc008fca.2|Arhgef37	0.5	0.25	down
uc008fca.2|Arhgef37	0.5	0.05	down
uc008fca.2|Arhgef37	1	0.25	down
uc008fca.2|Arhgef37	1	0.05	down
uc008oog.1|Zc2hc1a	0.5	0.25	up
uc008oog.1|Zc2hc1a	0.5	0.05	up
uc007qnh.1|Nfil3	1	0.25	down
uc007qnh.1|Nfil3	1	0.05	down
uc007qnh.1|Nfil3	0.5	0.25	down
uc007qnh.1|Nfil3	0.5	0.05	down
uc009ojj.1|Angptl6	0.5	0.25	up
uc009ojj.1|Angptl6	0.5	0.05	up
uc009gzk.2|Gtf2h1	0.5	0.05	down
uc009gzk.2|Gtf2h1	0.5	0.25	down
uc009aol.1|Slc46a3	0.5	0.25	down
uc009aol.1|Slc46a3	0.5	0.05	down
uc007ufh.3|Mipep	0.5	0.05	down
uc007ufh.3|Mipep	0.5	0.25	down
uc007idm.1|Peli1	0.5	0.25	up
uc007idm.1|Peli1	0.5	0.05	up
uc057bbs.1|BC025195	1	0.05	up
uc057bbs.1|BC025195	1	0.25	up
uc057bbs.1|BC025195	0.5	0.25	up
uc057bbs.1|BC025195	0.5	0.05	up
uc011xvf.1|Gm12250	0.5	0.05	up
uc011xvf.1|Gm12250	0.5	0.25	up
uc011xvf.1|Gm12250	1	0.25	up
uc011xvf.1|Gm12250	1	0.05	up
uc007gvt.2|Tmcc3	0.5	0.05	up
uc007gvt.2|Tmcc3	0.5	0.25	up
uc009dof.2|Tuba8	0.5	0.05	down
uc009dof.2|Tuba8	0.5	0.25	down
uc009dof.2|Tuba8	1	0.05	down
uc009dof.2|Tuba8	1	0.25	down
uc012hbg.1|Smarcc1	0.5	0.25	up
uc012hbg.1|Smarcc1	0.5	0.05	up
uc007kze.1|Lrrc59	0.5	0.05	down
uc007kze.1|Lrrc59	0.5	0.25	down
uc007kze.1|Lrrc59	1	0.05	down
uc007kze.1|Lrrc59	1	0.25	down
uc009hfg.1|Magel2	0.5	0.25	down
uc009hfg.1|Magel2	1	0.25	down
uc008hhs.1|Ppp1r3c	0.5	0.05	down
uc008hhs.1|Ppp1r3c	0.5	0.25	down
uc008obu.2|Zfp217	1	0.25	up
uc008obu.2|Zfp217	1	0.05	up
uc008obu.2|Zfp217	0.5	0.25	up
uc008obu.2|Zfp217	0.5	0.05	up
uc008keu.1|Ttc30b	0.5	0.05	down
uc008keu.1|Ttc30b	0.5	0.25	down
uc008keu.1|Ttc30b	1	0.05	down
uc008keu.1|Ttc30b	1	0.25	down
uc007iek.1|Commd1	0.5	0.25	up
uc007iek.1|Commd1	0.5	0.05	up
uc008rnp.2|Tspan5	0.5	0.25	down
uc008rnp.2|Tspan5	0.5	0.05	down
uc008ggs.2|Fau	0.5	0.25	up
uc008ggs.2|Fau	0.5	0.05	up
uc009mfj.1|Rab8a	0.5	0.05	down
uc009mfj.1|Rab8a	0.5	0.25	down
uc007rjr.1|Atg10	0.5	0.25	down
uc007rjr.1|Atg10	0.5	0.05	down
uc007nwd.1|Mnat1	0.5	0.25	up
uc007nwd.1|Mnat1	0.5	0.05	up
uc008gho.1|Arl2	0.5	0.25	down
uc008gho.1|Arl2	0.5	0.05	down
uc008gho.1|Arl2	1	0.25	down
uc008gho.1|Arl2	1	0.05	down
uc007xtb.1|Krt80	1	0.05	down
uc007xtb.1|Krt80	1	0.25	down
uc007xtb.1|Krt80	0.5	0.25	down
uc007xtb.1|Krt80	0.5	0.05	down
uc007wim.1|Nrbp2	0.5	0.25	up
uc007wim.1|Nrbp2	0.5	0.05	up
uc029vhk.1|Ccdc149	0.5	0.05	up
uc029vhk.1|Ccdc149	0.5	0.25	up
uc029vhk.1|Ccdc149	1	0.05	up
uc029vhk.1|Ccdc149	1	0.25	up
uc007vtw.1|Ndufb9	0.5	0.05	down
uc007vtw.1|Ndufb9	0.5	0.25	down
uc007vtw.1|Ndufb9	1	0.05	down
uc007vtw.1|Ndufb9	1	0.25	down
uc008spy.2|Ccdc107	0.5	0.25	down
uc008spy.2|Ccdc107	0.5	0.05	down
uc007xee.1|Fam19a5	0.5	0.05	down
uc007xee.1|Fam19a5	0.5	0.25	down
uc007xee.1|Fam19a5	1	0.25	down
uc007xee.1|Fam19a5	1	0.05	down
uc008jjr.3|Cntrl	1	0.25	up
uc008jjr.3|Cntrl	1	0.05	up
uc008jjr.3|Cntrl	0.5	0.05	up
uc008jjr.3|Cntrl	0.5	0.25	up
uc007otm.2|Tc2n	0.5	0.05	down
uc007otm.2|Tc2n	0.5	0.25	down
uc008mar.1|Shf	0.5	0.25	up
uc008mar.1|Shf	0.5	0.05	up
uc008mar.1|Shf	1	0.05	up
uc008mar.1|Shf	1	0.25	up
uc008kcg.1|Ola1	0.5	0.05	down
uc008kcg.1|Ola1	0.5	0.25	down
uc008wey.2|Aurkaip1	0.5	0.05	down
uc008wey.2|Aurkaip1	0.5	0.25	down
uc009lmm.2|Micu3	1	0.25	down
uc009lmm.2|Micu3	1	0.05	down
uc009lmm.2|Micu3	0.5	0.25	down
uc009lmm.2|Micu3	0.5	0.05	down
uc007kdz.1|Rilp	0.5	0.05	down
uc007kdz.1|Rilp	0.5	0.25	down
uc007kdz.1|Rilp	1	0.05	down
uc007kdz.1|Rilp	1	0.25	down
uc009fkc.1|Irf2bp1	1	0.05	up
uc009fkc.1|Irf2bp1	1	0.25	up
uc009fkc.1|Irf2bp1	0.5	0.25	up
uc009fkc.1|Irf2bp1	0.5	0.05	up
uc009jqm.1|D430042O09Rik	0.5	0.05	up
uc009jqm.1|D430042O09Rik	0.5	0.25	up
uc008yzt.1|Fam222a	1	0.25	down
uc008yzt.1|Fam222a	1	0.05	down
uc008yzt.1|Fam222a	0.5	0.05	down
uc008yzt.1|Fam222a	0.5	0.25	down
uc009ahn.1|Nudt1	0.5	0.05	down
uc009ahn.1|Nudt1	0.5	0.25	down
uc007whn.2|Eef1d	0.5	0.05	up
uc007whn.2|Eef1d	0.5	0.25	up
uc009ahw.3|Ttyh3	0.5	0.25	up
uc009ahw.3|Ttyh3	0.5	0.05	up
uc008okp.2|Col20a1	0.5	0.25	up
uc008okp.2|Col20a1	0.5	0.05	up
uc009bdp.1|Atp6v1f	0.5	0.05	down
uc009bdp.1|Atp6v1f	0.5	0.25	down
uc009bdp.1|Atp6v1f	1	0.25	down
uc009bdp.1|Atp6v1f	1	0.05	down
uc007fuc.2|S100b	1	0.05	down
uc007fuc.2|S100b	1	0.25	down
uc007fuc.2|S100b	0.5	0.05	down
uc007fuc.2|S100b	0.5	0.25	down
uc009gmb.2|Zfp141	0.5	0.25	up
uc009gmb.2|Zfp141	0.5	0.05	up
uc009fmq.1|Clptm1	0.5	0.05	down
uc009fmq.1|Clptm1	0.5	0.25	down
uc009fmq.1|Clptm1	1	0.05	down
uc009fmq.1|Clptm1	1	0.25	down
uc008sib.1|Chmp5	0.5	0.05	up
uc008sib.1|Chmp5	0.5	0.25	up
uc008sib.1|Chmp5	1	0.05	up
uc008sib.1|Chmp5	1	0.25	up
uc008seg.2|Ufl1	0.5	0.25	up
uc008seg.2|Ufl1	0.5	0.05	up
uc009lwq.1|Lpl	0.5	0.05	down
uc009lwq.1|Lpl	0.5	0.25	down
uc007rwo.2|Slc38a9	0.5	0.05	up
uc007rwo.2|Slc38a9	0.5	0.25	up
uc007kqm.1|Aatf	0.5	0.05	up
uc007kqm.1|Aatf	0.5	0.25	up
uc007kqm.1|Aatf	1	0.05	up
uc007kqm.1|Aatf	1	0.25	up
uc007ilz.1|Ccng1	0.5	0.25	down
uc007ilz.1|Ccng1	0.5	0.05	down
uc007ilz.1|Ccng1	1	0.05	down
uc007ilz.1|Ccng1	1	0.25	down
uc008hyw.1|Casp7	0.5	0.05	up
uc008hyw.1|Casp7	0.5	0.25	up
uc008hyw.1|Casp7	1	0.25	up
uc008hyw.1|Casp7	1	0.05	up
uc008aej.2|Scaf8	0.5	0.05	down
uc008aej.2|Scaf8	0.5	0.25	down
uc007ifn.1|Pus10	0.5	0.25	down
uc007ifn.1|Pus10	0.5	0.05	down
uc008sum.1|Col15a1	0.5	0.05	up
uc008sum.1|Col15a1	0.5	0.25	up
uc008sum.1|Col15a1	1	0.05	up
uc008sum.1|Col15a1	1	0.25	up
uc008ejk.1|Gypc	0.5	0.25	down
uc008ejk.1|Gypc	0.5	0.05	down
uc008ejk.1|Gypc	1	0.25	down
uc008ejk.1|Gypc	1	0.05	down
uc009qbw.2|Dis3l	0.5	0.25	down
uc009qbw.2|Dis3l	0.5	0.05	down
uc007eeh.1|Hsd11b1	0.5	0.05	up
uc007eeh.1|Hsd11b1	0.5	0.25	up
uc009ant.2|Lnx2	0.5	0.25	down
uc009ant.2|Lnx2	0.5	0.05	down
uc007xkm.1|Slc38a2	1	0.25	down
uc007xkm.1|Slc38a2	1	0.05	down
uc007xkm.1|Slc38a2	0.5	0.05	down
uc007xkm.1|Slc38a2	0.5	0.25	down
uc008non.2|Samhd1	0.5	0.05	up
uc008non.2|Samhd1	0.5	0.25	up
uc008non.2|Samhd1	1	0.25	up
uc008non.2|Samhd1	1	0.05	up
uc009pei.2|Arcn1	0.5	0.25	down
uc009pei.2|Arcn1	0.5	0.05	down
uc008icl.1|Disp1	0.5	0.25	down
uc008icl.1|Disp1	0.5	0.05	down
uc009iwh.1|Trim30a	0.5	0.05	up
uc009iwh.1|Trim30a	0.5	0.25	up
uc009iwh.1|Trim30a	1	0.05	up
uc009iwh.1|Trim30a	1	0.25	up
uc009ggd.3|Gapdhs	0.5	0.25	up
uc009ggd.3|Gapdhs	0.5	0.05	up
uc008rdj.3|Ptbp2	0.5	0.25	down
uc008rdj.3|Ptbp2	0.5	0.05	down
uc008rdj.3|Ptbp2	1	0.25	down
uc008rdj.3|Ptbp2	1	0.05	down
uc008zpw.2|Setd8	1	0.05	down
uc008zpw.2|Setd8	1	0.25	down
uc008zpw.2|Setd8	0.5	0.25	down
uc008zpw.2|Setd8	0.5	0.05	down
uc007orn.1|Eml5	0.5	0.25	down
uc007orn.1|Eml5	0.5	0.05	down
uc011xmi.1|Poc1b	1	0.05	up
uc011xmi.1|Poc1b	1	0.25	up
uc011xmi.1|Poc1b	0.5	0.05	up
uc011xmi.1|Poc1b	0.5	0.25	up
uc008ulp.2|P3h1	0.5	0.25	up
uc008ulp.2|P3h1	0.5	0.05	up
uc008ujr.3|Hyi	0.5	0.05	up
uc008ujr.3|Hyi	0.5	0.25	up
uc008ujr.3|Hyi	1	0.05	up
uc008ujr.3|Hyi	1	0.25	up
uc008cdz.2|C2	0.5	0.05	up
uc008cdz.2|C2	0.5	0.25	up
uc008cdz.2|C2	1	0.25	up
uc008cdz.2|C2	1	0.05	up
uc007pfy.2|Crip2	0.5	0.25	down
uc008lsw.1|Bahd1	1	0.05	up
uc008lsw.1|Bahd1	1	0.25	up
uc008lsw.1|Bahd1	0.5	0.25	up
uc008lsw.1|Bahd1	0.5	0.05	up
uc011yop.1|Dcaf4	1	0.05	down
uc011yop.1|Dcaf4	1	0.25	down
uc011yop.1|Dcaf4	0.5	0.25	down
uc011yop.1|Dcaf4	0.5	0.05	down
uc008uvq.2|Azin2	0.5	0.25	up
uc008uvq.2|Azin2	0.5	0.05	up
uc008uvq.2|Azin2	1	0.05	up
uc008uvq.2|Azin2	1	0.25	up
uc029skr.1|DQ553968	0.5	0.25	down
uc029skr.1|DQ553968	0.5	0.05	down
uc012hel.2|Gripap1	0.5	0.25	up
uc012hel.2|Gripap1	0.5	0.05	up
uc008xtj.1|Rasl11b	1	0.05	up
uc008xtj.1|Rasl11b	1	0.25	up
uc008xtj.1|Rasl11b	0.5	0.05	up
uc008xtj.1|Rasl11b	0.5	0.25	up
uc008thy.2|Cdk5rap2	0.5	0.05	up
uc008thy.2|Cdk5rap2	0.5	0.25	up
uc008thy.2|Cdk5rap2	1	0.25	up
uc008thy.2|Cdk5rap2	1	0.05	up
uc007vaa.1|Farp1	0.5	0.25	down
uc007vaa.1|Farp1	0.5	0.05	down
uc007fef.1|Anapc16	0.5	0.25	down
uc007fef.1|Anapc16	0.5	0.05	down
uc008jbr.1|Ccbl1	0.5	0.05	down
uc008jbr.1|Ccbl1	0.5	0.25	down
uc007hmq.1|Nabp2	0.5	0.05	down
uc007hmq.1|Nabp2	0.5	0.25	down
uc007hmq.1|Nabp2	1	0.25	down
uc007hmq.1|Nabp2	1	0.05	down
uc007sev.1|Pdhb	1	0.25	down
uc007sev.1|Pdhb	1	0.05	down
uc007sev.1|Pdhb	0.5	0.25	down
uc007sev.1|Pdhb	0.5	0.05	down
uc007gax.1|Tmem259	0.5	0.05	down
uc007gax.1|Tmem259	0.5	0.25	down
uc007gax.1|Tmem259	1	0.05	down
uc007gax.1|Tmem259	1	0.25	down
uc008vyu.2|Thap3	1	0.05	up
uc008vyu.2|Thap3	1	0.25	up
uc008vyu.2|Thap3	0.5	0.05	up
uc008vyu.2|Thap3	0.5	0.25	up
uc007lag.2|Fam117a	0.5	0.05	down
uc007lag.2|Fam117a	0.5	0.25	down
uc007lag.2|Fam117a	1	0.05	down
uc007lag.2|Fam117a	1	0.25	down
uc007wls.2|Gpt	0.5	0.25	down
uc007wls.2|Gpt	0.5	0.05	down
uc009azn.2|Cav2	0.5	0.05	up
uc009azn.2|Cav2	0.5	0.25	up
uc008jpp.2|Orc4	0.5	0.05	down
uc008jpp.2|Orc4	0.5	0.25	down
uc008jpp.2|Orc4	1	0.25	down
uc008jpp.2|Orc4	1	0.05	down
uc009ffm.1|6330408A02Rik	0.5	0.25	up
uc009ffm.1|6330408A02Rik	0.5	0.05	up
uc009ffm.1|6330408A02Rik	1	0.25	up
uc009ffm.1|6330408A02Rik	1	0.05	up
uc008wgs.2|Klhl17	0.5	0.05	up
uc008wgs.2|Klhl17	0.5	0.25	up
uc008wgs.2|Klhl17	1	0.05	up
uc008wgs.2|Klhl17	1	0.25	up
uc007lbd.2|Ube2z	0.5	0.25	up
uc007lbd.2|Ube2z	0.5	0.05	up
uc007lbd.2|Ube2z	1	0.25	up
uc007lbd.2|Ube2z	1	0.05	up
uc009gvj.1|Dhdh	1	0.25	down
uc009gvj.1|Dhdh	1	0.05	down
uc009gvj.1|Dhdh	0.5	0.25	down
uc009gvj.1|Dhdh	0.5	0.05	down
uc008wvu.2|Cenpa	1	0.05	down
